<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
RTSI;5;03/06/20;10:15;1299.1300000;1299.1900000;1295.8000000;1296.6100000;27600503
RTSI;5;03/06/20;10:20;1296.6100000;1296.6700000;1293.7900000;1293.8000000;26544011
RTSI;5;03/06/20;10:25;1293.7000000;1296.0200000;1293.6500000;1293.9700000;24192329
RTSI;5;03/06/20;10:30;1294.0200000;1294.1100000;1291.9600000;1293.1800000;24432972
RTSI;5;03/06/20;10:35;1293.2000000;1293.2100000;1290.7900000;1292.2200000;23241757
RTSI;5;03/06/20;10:40;1292.1900000;1293.4600000;1290.1300000;1290.2000000;21545646
RTSI;5;03/06/20;10:45;1290.4200000;1293.4100000;1290.3200000;1293.4100000;20648483
RTSI;5;03/06/20;10:50;1293.3800000;1294.2000000;1292.5000000;1294.1800000;15788760
RTSI;5;03/06/20;10:55;1294.1400000;1294.3400000;1292.7000000;1293.1600000;17149260
RTSI;5;03/06/20;11:00;1293.1000000;1295.2000000;1293.0500000;1293.3700000;26926462
RTSI;5;03/06/20;11:05;1293.4200000;1294.5500000;1291.6100000;1292.0200000;16550089
RTSI;5;03/06/20;11:10;1291.9100000;1292.4900000;1289.8100000;1290.8400000;14368478
RTSI;5;03/06/20;11:15;1290.8200000;1290.8200000;1288.6400000;1289.4200000;12804748
RTSI;5;03/06/20;11:20;1289.4500000;1290.4100000;1289.1200000;1290.0900000;11411541
RTSI;5;03/06/20;11:25;1290.1600000;1291.0700000;1288.9200000;1288.9200000;12262115
RTSI;5;03/06/20;11:30;1288.8500000;1289.7000000;1287.6500000;1289.5300000;16519787
RTSI;5;03/06/20;11:35;1289.6800000;1290.1700000;1289.0400000;1289.2400000;14861758
RTSI;5;03/06/20;11:40;1289.2700000;1290.3300000;1288.6400000;1289.8300000;11513948
RTSI;5;03/06/20;11:45;1289.8000000;1289.9200000;1288.2800000;1289.6200000;14172547
RTSI;5;03/06/20;11:50;1289.6200000;1290.9100000;1289.2400000;1290.7700000;9776519
RTSI;5;03/06/20;11:55;1290.7800000;1293.7100000;1290.7800000;1293.6700000;22674600
RTSI;5;03/06/20;12:00;1293.6800000;1293.8700000;1292.9900000;1293.4100000;11347543
RTSI;5;03/06/20;12:05;1293.3800000;1296.6400000;1293.2200000;1296.1900000;19317509
RTSI;5;03/06/20;12:10;1296.0900000;1296.2300000;1294.8900000;1295.1300000;9227543
RTSI;5;03/06/20;12:15;1295.0900000;1296.6300000;1294.7600000;1294.9300000;10496282
RTSI;5;03/06/20;12:20;1294.8400000;1297.8900000;1294.6800000;1297.5700000;19198367
RTSI;5;03/06/20;12:25;1297.5800000;1299.1500000;1297.4600000;1298.9700000;15509456
RTSI;5;03/06/20;12:30;1299.0200000;1299.6900000;1297.5200000;1297.6500000;17409670
RTSI;5;03/06/20;12:35;1297.6400000;1297.8200000;1295.6800000;1296.5100000;11261813
RTSI;5;03/06/20;12:40;1296.5100000;1296.6300000;1294.6600000;1294.6600000;9453040
RTSI;5;03/06/20;12:45;1294.6500000;1296.0800000;1294.4600000;1296.0800000;7462161
RTSI;5;03/06/20;12:50;1296.1100000;1297.6300000;1295.8300000;1297.3500000;11208685
RTSI;5;03/06/20;12:55;1297.3200000;1297.6400000;1296.4800000;1296.5000000;6395048
RTSI;5;03/06/20;13:00;1296.5700000;1296.7900000;1285.4700000;1285.6000000;35022677
RTSI;5;03/06/20;13:05;1285.6300000;1288.9400000;1283.6800000;1288.7800000;25928496
RTSI;5;03/06/20;13:10;1288.6200000;1289.8000000;1287.9800000;1288.3000000;10941739
RTSI;5;03/06/20;13:15;1288.3000000;1288.3000000;1283.1200000;1283.2900000;26957582
RTSI;5;03/06/20;13:20;1283.3500000;1286.5600000;1282.5400000;1286.3100000;23827859
RTSI;5;03/06/20;13:25;1286.3100000;1286.5900000;1285.6900000;1286.1900000;11705093
RTSI;5;03/06/20;13:30;1286.1900000;1287.8900000;1286.0200000;1287.5400000;8953505
RTSI;5;03/06/20;13:35;1287.4300000;1287.6400000;1286.3200000;1286.4000000;8286125
RTSI;5;03/06/20;13:40;1286.4000000;1287.0300000;1285.5800000;1285.6300000;8321712
RTSI;5;03/06/20;13:45;1285.5500000;1286.2800000;1283.5500000;1283.5500000;10017271
RTSI;5;03/06/20;13:50;1283.4800000;1283.4800000;1282.1400000;1282.2000000;13690103
RTSI;5;03/06/20;13:55;1282.1400000;1282.5500000;1279.7000000;1280.6100000;16384671
RTSI;5;03/06/20;14:00;1280.6100000;1281.9100000;1280.4600000;1281.6700000;17995599
RTSI;5;03/06/20;14:05;1281.7500000;1282.4400000;1280.8800000;1281.2000000;8415085
RTSI;5;03/06/20;14:10;1281.2000000;1282.2000000;1281.2000000;1281.4800000;8742712
RTSI;5;03/06/20;14:15;1281.5000000;1282.5300000;1281.1800000;1282.0600000;8812143
RTSI;5;03/06/20;14:20;1282.0400000;1283.3200000;1281.5800000;1281.6400000;9942747
RTSI;5;03/06/20;14:25;1281.6000000;1281.6100000;1277.5100000;1277.5800000;16003176
RTSI;5;03/06/20;14:30;1277.5500000;1278.5500000;1277.1500000;1278.5500000;14294884
RTSI;5;03/06/20;14:35;1278.6200000;1278.7000000;1277.6100000;1277.9800000;9931868
RTSI;5;03/06/20;14:40;1277.8800000;1278.4400000;1277.2400000;1278.4200000;12306065
RTSI;5;03/06/20;14:45;1278.4400000;1281.0000000;1278.3900000;1281.0000000;9607924
RTSI;5;03/06/20;14:50;1281.0700000;1281.2100000;1279.5700000;1279.7200000;9112065
RTSI;5;03/06/20;14:55;1279.7300000;1280.0500000;1278.1200000;1278.1500000;6643774
RTSI;5;03/06/20;15:00;1278.1200000;1279.4000000;1277.9500000;1279.2600000;6736567
RTSI;5;03/06/20;15:05;1279.2300000;1280.0100000;1278.9200000;1280.0100000;11395928
RTSI;5;03/06/20;15:10;1280.0200000;1283.7300000;1279.7000000;1283.4100000;19639337
RTSI;5;03/06/20;15:15;1283.4000000;1286.2500000;1283.3400000;1286.2500000;16878996
RTSI;5;03/06/20;15:20;1286.3000000;1287.5200000;1285.8200000;1287.4600000;11010707
RTSI;5;03/06/20;15:25;1287.5300000;1287.7900000;1286.2800000;1287.0100000;14113766
RTSI;5;03/06/20;15:30;1287.0200000;1288.6600000;1287.0200000;1288.6600000;14041967
RTSI;5;03/06/20;15:35;1288.6500000;1288.7900000;1286.4300000;1286.4700000;5827934
RTSI;5;03/06/20;15:40;1286.4800000;1288.0100000;1286.2600000;1286.6600000;6160512
RTSI;5;03/06/20;15:45;1286.6300000;1287.5000000;1286.2900000;1286.2900000;5274599
RTSI;5;03/06/20;15:50;1286.2300000;1288.5300000;1285.8700000;1288.4500000;9478769
RTSI;5;03/06/20;15:55;1288.4500000;1288.7900000;1286.8300000;1286.9000000;6700661
RTSI;5;03/06/20;16:00;1286.8900000;1287.8700000;1286.8600000;1287.7900000;7087108
RTSI;5;03/06/20;16:05;1287.7100000;1287.7100000;1284.9400000;1285.6300000;10502315
RTSI;5;03/06/20;16:10;1285.6600000;1287.5600000;1285.6600000;1287.4800000;11512372
RTSI;5;03/06/20;16:15;1287.4900000;1290.1800000;1287.4700000;1290.1600000;14573191
RTSI;5;03/06/20;16:20;1290.1800000;1292.0800000;1290.1800000;1291.5400000;15399748
RTSI;5;03/06/20;16:25;1291.4800000;1292.5000000;1290.2200000;1290.2200000;8816909
RTSI;5;03/06/20;16:30;1290.1400000;1293.2000000;1289.2900000;1292.7200000;23867300
RTSI;5;03/06/20;16:35;1292.6700000;1293.1200000;1289.5600000;1290.4400000;12409090
RTSI;5;03/06/20;16:40;1290.4200000;1292.8400000;1290.3600000;1292.6800000;19782985
RTSI;5;03/06/20;16:45;1292.6900000;1292.7300000;1291.0800000;1291.0900000;18879662
RTSI;5;03/06/20;16:50;1291.1300000;1295.7900000;1291.1200000;1292.7000000;25695972
RTSI;5;03/06/20;16:55;1292.7200000;1294.9200000;1292.6000000;1294.7500000;12109066
RTSI;5;03/06/20;17:00;1294.7300000;1296.5900000;1294.7300000;1296.2900000;16516664
RTSI;5;03/06/20;17:05;1296.2300000;1297.4400000;1295.0800000;1295.0900000;16208258
RTSI;5;03/06/20;17:10;1295.1200000;1296.0900000;1294.4900000;1294.5400000;14021313
RTSI;5;03/06/20;17:15;1294.5200000;1297.0700000;1294.5200000;1296.6000000;12022533
RTSI;5;03/06/20;17:20;1296.7100000;1297.6900000;1295.9000000;1297.6900000;22484936
RTSI;5;03/06/20;17:25;1297.7800000;1299.8800000;1297.7800000;1298.6000000;36907666
RTSI;5;03/06/20;17:30;1298.6300000;1301.2800000;1297.1800000;1300.7100000;32693975
RTSI;5;03/06/20;17:35;1300.7300000;1300.7300000;1295.2500000;1295.4900000;19046116
RTSI;5;03/06/20;17:40;1295.4900000;1297.3600000;1294.6400000;1297.1100000;18489236
RTSI;5;03/06/20;17:45;1297.1400000;1297.2100000;1296.2700000;1296.8300000;17909276
RTSI;5;03/06/20;17:50;1296.8000000;1298.1300000;1295.3700000;1298.0800000;19776972
RTSI;5;03/06/20;17:55;1298.0800000;1299.1300000;1296.7400000;1296.7600000;18708827
RTSI;5;03/06/20;18:00;1296.7200000;1298.3600000;1296.5500000;1296.9200000;13279723
RTSI;5;03/06/20;18:05;1296.9300000;1298.5600000;1296.8900000;1298.1200000;13434950
RTSI;5;03/06/20;18:10;1298.1400000;1299.8500000;1297.5900000;1299.8500000;16898565
RTSI;5;03/06/20;18:15;1299.8700000;1300.9300000;1299.7500000;1300.4700000;30784464
RTSI;5;03/06/20;18:20;1300.3500000;1300.3600000;1298.9300000;1299.4600000;18226388
RTSI;5;03/06/20;18:25;1299.3200000;1300.1400000;1299.3200000;1300.0000000;20634530
RTSI;5;03/06/20;18:30;1299.9700000;1301.2000000;1299.9700000;1301.0500000;23842780
RTSI;5;03/06/20;18:35;1300.9600000;1300.9600000;1299.7100000;1300.8600000;32249916
RTSI;5;03/06/20;18:40;1300.8500000;1300.8500000;1300.8500000;1300.8500000;0
RTSI;5;03/06/20;18:50;1301.8800000;1301.8800000;1301.8800000;1301.8800000;52660599
RTSI;5;04/06/20;10:00;1295.2300000;1296.3400000;1285.0900000;1285.2000000;60828790
RTSI;5;04/06/20;10:05;1285.1600000;1286.4100000;1279.1900000;1280.2400000;44735273
RTSI;5;04/06/20;10:10;1280.5600000;1285.3500000;1280.4100000;1285.0900000;39960345
RTSI;5;04/06/20;10:15;1284.8200000;1284.8200000;1280.8900000;1281.8000000;29088484
RTSI;5;04/06/20;10:20;1281.9300000;1281.9300000;1276.8800000;1277.8400000;28215384
RTSI;5;04/06/20;10:25;1277.9400000;1279.4000000;1276.3200000;1277.1800000;27791286
RTSI;5;04/06/20;10:30;1277.2400000;1277.3300000;1273.4900000;1276.0200000;44924954
RTSI;5;04/06/20;10:35;1276.0600000;1278.3200000;1274.8900000;1278.1900000;34096015
RTSI;5;04/06/20;10:40;1278.2600000;1278.5300000;1275.6900000;1275.7200000;19115849
RTSI;5;04/06/20;10:45;1275.6500000;1278.8000000;1275.5900000;1278.7300000;14356341
RTSI;5;04/06/20;10:50;1278.7800000;1279.6000000;1278.2700000;1278.5800000;13206222
RTSI;5;04/06/20;10:55;1278.5400000;1279.9600000;1278.5100000;1279.2900000;19419271
RTSI;5;04/06/20;11:00;1279.2800000;1280.2600000;1278.0600000;1279.9900000;20283676
RTSI;5;04/06/20;11:05;1279.9600000;1284.1600000;1279.9600000;1283.1200000;20579784
RTSI;5;04/06/20;11:10;1283.1400000;1283.1400000;1280.7100000;1281.3000000;15524219
RTSI;5;04/06/20;11:15;1281.2600000;1281.8400000;1280.2000000;1281.8200000;10809601
RTSI;5;04/06/20;11:20;1281.8200000;1281.8300000;1279.5400000;1280.5500000;8959854
RTSI;5;04/06/20;11:25;1280.6000000;1281.8400000;1280.1700000;1280.5900000;9269071
RTSI;5;04/06/20;11:30;1280.5800000;1283.0400000;1280.5100000;1282.8700000;9904295
RTSI;5;04/06/20;11:35;1282.9100000;1283.0200000;1280.6400000;1280.6500000;9688793
RTSI;5;04/06/20;11:40;1280.6500000;1280.9700000;1278.3000000;1278.5200000;16531975
RTSI;5;04/06/20;11:45;1278.4700000;1278.4700000;1276.2700000;1276.2900000;12157280
RTSI;5;04/06/20;11:50;1276.2600000;1276.2600000;1274.7400000;1276.1200000;19065300
RTSI;5;04/06/20;11:55;1276.2500000;1276.4600000;1272.5100000;1272.6400000;21730094
RTSI;5;04/06/20;12:00;1272.6200000;1273.2600000;1271.3000000;1271.7500000;26589463
RTSI;5;04/06/20;12:05;1271.6100000;1272.6800000;1271.0000000;1272.6800000;16226502
RTSI;5;04/06/20;12:10;1272.6400000;1273.2500000;1271.8700000;1272.9500000;13784022
RTSI;5;04/06/20;12:15;1272.9400000;1273.2000000;1269.3700000;1269.4800000;21292535
RTSI;5;04/06/20;12:20;1269.5100000;1269.5700000;1267.2100000;1267.3800000;22738704
RTSI;5;04/06/20;12:25;1267.3400000;1269.5400000;1267.3400000;1267.8700000;16282257
RTSI;5;04/06/20;12:30;1267.8700000;1268.8300000;1266.1200000;1266.8200000;16623217
RTSI;5;04/06/20;12:35;1266.8200000;1266.9400000;1264.0400000;1265.5600000;28406576
RTSI;5;04/06/20;12:40;1265.8900000;1266.4800000;1264.1500000;1266.4800000;18474530
RTSI;5;04/06/20;12:45;1266.4300000;1268.1700000;1266.0200000;1267.1500000;16534257
RTSI;5;04/06/20;12:50;1267.1000000;1267.5500000;1265.5800000;1265.6900000;10848177
RTSI;5;04/06/20;12:55;1265.6300000;1265.7000000;1264.0400000;1264.0800000;16676571
RTSI;5;04/06/20;13:00;1264.0600000;1264.8200000;1262.0300000;1262.7400000;23098077
RTSI;5;04/06/20;13:05;1262.8100000;1265.3800000;1262.6700000;1264.9200000;14792734
RTSI;5;04/06/20;13:10;1264.8800000;1267.3700000;1264.1900000;1267.3700000;14280903
RTSI;5;04/06/20;13:15;1267.3200000;1269.6400000;1267.3200000;1268.0000000;15001126
RTSI;5;04/06/20;13:20;1267.9200000;1268.5300000;1267.2400000;1267.2600000;8353837
RTSI;5;04/06/20;13:25;1267.2700000;1268.7300000;1265.6800000;1268.3300000;13688645
RTSI;5;04/06/20;13:30;1268.3000000;1270.7000000;1268.3000000;1270.5000000;14137545
RTSI;5;04/06/20;13:35;1270.4600000;1270.6200000;1268.5800000;1268.8500000;11359302
RTSI;5;04/06/20;13:40;1268.8400000;1269.1600000;1267.6800000;1267.8300000;5625077
RTSI;5;04/06/20;13:45;1267.8300000;1268.0800000;1264.5100000;1264.5200000;8933694
RTSI;5;04/06/20;13:50;1264.4900000;1267.2600000;1263.8000000;1266.7500000;12655125
RTSI;5;04/06/20;13:55;1266.8500000;1267.9800000;1266.0500000;1267.3000000;7341657
RTSI;5;04/06/20;14:00;1267.2900000;1267.8100000;1266.3000000;1266.3600000;5590287
RTSI;5;04/06/20;14:05;1266.4100000;1269.8200000;1266.4100000;1269.7100000;10274043
RTSI;5;04/06/20;14:10;1269.7700000;1269.8000000;1268.4500000;1268.5300000;9532535
RTSI;5;04/06/20;14:15;1268.4900000;1268.4900000;1266.5700000;1266.8000000;9335028
RTSI;5;04/06/20;14:20;1266.7500000;1267.3900000;1265.1500000;1266.0400000;10754724
RTSI;5;04/06/20;14:25;1265.9800000;1266.3000000;1264.6000000;1266.1500000;12340895
RTSI;5;04/06/20;14:30;1266.2200000;1267.2300000;1264.1700000;1265.2400000;12966803
RTSI;5;04/06/20;14:35;1265.1900000;1266.0300000;1262.8500000;1262.8500000;6475723
RTSI;5;04/06/20;14:40;1262.8900000;1263.6000000;1261.5000000;1261.6500000;7102526
RTSI;5;04/06/20;14:45;1261.6700000;1267.8500000;1260.9500000;1266.5600000;20513563
RTSI;5;04/06/20;14:50;1266.6900000;1269.8700000;1266.3600000;1269.4800000;13974087
RTSI;5;04/06/20;14:55;1269.8400000;1273.1200000;1269.8400000;1271.9900000;23553364
RTSI;5;04/06/20;15:00;1272.0500000;1272.3600000;1269.2300000;1269.9700000;11630945
RTSI;5;04/06/20;15:05;1269.9800000;1271.8000000;1269.9800000;1270.6300000;8889559
RTSI;5;04/06/20;15:10;1270.6700000;1270.7000000;1267.9200000;1267.9500000;12726054
RTSI;5;04/06/20;15:15;1267.9600000;1269.2600000;1266.8300000;1269.0500000;10455564
RTSI;5;04/06/20;15:20;1269.0300000;1269.5200000;1268.1000000;1269.2400000;9863715
RTSI;5;04/06/20;15:25;1269.2600000;1269.2600000;1265.9400000;1266.0400000;7847561
RTSI;5;04/06/20;15:30;1266.0300000;1266.7800000;1258.6400000;1259.7200000;26892543
RTSI;5;04/06/20;15:35;1259.7700000;1261.5100000;1259.0500000;1260.3100000;18104333
RTSI;5;04/06/20;15:40;1260.3200000;1260.5300000;1255.9100000;1256.4100000;22666037
RTSI;5;04/06/20;15:45;1256.3600000;1258.1000000;1256.3600000;1257.7800000;12258129
RTSI;5;04/06/20;15:50;1257.8800000;1258.5300000;1255.5400000;1255.7300000;22935886
RTSI;5;04/06/20;15:55;1255.6200000;1257.5700000;1255.2000000;1256.1100000;19577049
RTSI;5;04/06/20;16:00;1256.1200000;1258.0200000;1256.0100000;1257.7800000;13053769
RTSI;5;04/06/20;16:05;1257.8700000;1260.2100000;1257.5700000;1258.8300000;12236017
RTSI;5;04/06/20;16:10;1258.8200000;1258.8900000;1257.8600000;1257.8900000;16027673
RTSI;5;04/06/20;16:15;1257.9300000;1259.2400000;1257.7200000;1257.8300000;19475495
RTSI;5;04/06/20;16:20;1257.7900000;1260.9600000;1257.6400000;1259.0700000;14612557
RTSI;5;04/06/20;16:25;1259.0800000;1259.1400000;1256.1600000;1257.3200000;22288593
RTSI;5;04/06/20;16:30;1257.2600000;1260.2600000;1256.2200000;1256.2200000;22517384
RTSI;5;04/06/20;16:35;1256.2300000;1257.8500000;1254.2200000;1254.2200000;24075879
RTSI;5;04/06/20;16:40;1254.2000000;1254.9700000;1253.2200000;1253.3400000;24262211
RTSI;5;04/06/20;16:45;1253.4000000;1254.8500000;1252.1400000;1254.8100000;25144489
RTSI;5;04/06/20;16:50;1254.7400000;1257.4100000;1254.6300000;1257.3400000;22204154
RTSI;5;04/06/20;16:55;1257.2800000;1259.4600000;1257.1700000;1258.0400000;16383340
RTSI;5;04/06/20;17:00;1257.9800000;1259.0500000;1257.2100000;1258.2600000;23868345
RTSI;5;04/06/20;17:05;1258.2300000;1259.7800000;1258.0800000;1258.1200000;17853790
RTSI;5;04/06/20;17:10;1258.1500000;1259.3900000;1257.6700000;1258.1800000;15416338
RTSI;5;04/06/20;17:15;1258.2100000;1259.8200000;1258.2100000;1259.8200000;14029647
RTSI;5;04/06/20;17:20;1259.8100000;1260.4600000;1257.7200000;1257.7600000;14283982
RTSI;5;04/06/20;17:25;1257.8000000;1260.0500000;1257.0000000;1259.9400000;13147196
RTSI;5;04/06/20;17:30;1260.0200000;1263.7900000;1259.8800000;1263.7300000;15105672
RTSI;5;04/06/20;17:35;1263.7700000;1265.6700000;1263.7700000;1265.6000000;19219351
RTSI;5;04/06/20;17:40;1265.6200000;1266.8500000;1264.2600000;1264.7100000;15602827
RTSI;5;04/06/20;17:45;1264.5700000;1266.4100000;1263.1600000;1266.0900000;13488819
RTSI;5;04/06/20;17:50;1266.1100000;1266.3600000;1262.9200000;1264.6800000;13042551
RTSI;5;04/06/20;17:55;1264.6600000;1266.4300000;1263.9300000;1264.0000000;13481255
RTSI;5;04/06/20;18:00;1263.9700000;1264.6200000;1262.9300000;1263.4300000;16759389
RTSI;5;04/06/20;18:05;1263.4200000;1263.5400000;1260.1900000;1260.2000000;17375799
RTSI;5;04/06/20;18:10;1260.1400000;1260.6200000;1257.9900000;1258.2200000;22605908
RTSI;5;04/06/20;18:15;1258.3200000;1259.0300000;1257.0200000;1257.2000000;23302528
RTSI;5;04/06/20;18:20;1257.2700000;1258.4100000;1257.0200000;1257.1400000;20965335
RTSI;5;04/06/20;18:25;1257.0700000;1257.0700000;1253.8900000;1254.5700000;20008114
RTSI;5;04/06/20;18:30;1254.5800000;1256.2700000;1254.5800000;1255.6700000;23810555
RTSI;5;04/06/20;18:35;1255.7200000;1256.2300000;1254.7000000;1255.6500000;26609349
RTSI;5;04/06/20;18:40;1255.6600000;1255.6600000;1255.6600000;1255.6600000;15854
RTSI;5;04/06/20;18:50;1257.3100000;1257.3100000;1257.3100000;1257.3100000;51633899
RTSI;5;05/06/20;10:00;1266.4200000;1274.2600000;1265.2600000;1272.3700000;65118678
RTSI;5;05/06/20;10:05;1272.4000000;1274.9300000;1271.4800000;1274.6100000;39638266
RTSI;5;05/06/20;10:10;1274.5200000;1277.6700000;1274.5200000;1274.8800000;32395242
RTSI;5;05/06/20;10:15;1274.9900000;1275.2900000;1273.2400000;1274.5700000;24334858
RTSI;5;05/06/20;10:20;1274.5800000;1276.2000000;1272.7600000;1273.8700000;20310767
RTSI;5;05/06/20;10:25;1273.7700000;1276.4100000;1273.7200000;1274.4300000;19479989
RTSI;5;05/06/20;10:30;1274.3800000;1276.1800000;1274.3600000;1275.0100000;13010777
RTSI;5;05/06/20;10:35;1274.9900000;1278.2200000;1274.9700000;1277.9300000;17043598
RTSI;5;05/06/20;10:40;1277.8800000;1279.3600000;1277.8800000;1278.5000000;17113757
RTSI;5;05/06/20;10:45;1278.4400000;1280.3900000;1278.4400000;1278.7600000;13578916
RTSI;5;05/06/20;10:50;1278.7800000;1280.1100000;1278.4700000;1279.8200000;10873918
RTSI;5;05/06/20;10:55;1279.9000000;1279.9900000;1278.9700000;1279.5700000;8532972
RTSI;5;05/06/20;11:00;1279.5300000;1280.9200000;1279.0400000;1279.1300000;10448051
RTSI;5;05/06/20;11:05;1279.1600000;1279.6200000;1277.4000000;1277.4000000;9883643
RTSI;5;05/06/20;11:10;1277.3300000;1277.4600000;1275.8800000;1276.9800000;21021717
RTSI;5;05/06/20;11:15;1277.0000000;1277.2100000;1274.4800000;1275.3800000;17720711
RTSI;5;05/06/20;11:20;1275.4200000;1277.1700000;1275.0100000;1276.5700000;12007959
RTSI;5;05/06/20;11:25;1276.6200000;1278.4200000;1276.5100000;1278.3200000;13010072
RTSI;5;05/06/20;11:30;1278.3600000;1280.6400000;1278.3600000;1280.3300000;23379660
RTSI;5;05/06/20;11:35;1280.3300000;1281.9600000;1280.1800000;1281.8700000;20859803
RTSI;5;05/06/20;11:40;1281.9300000;1282.0600000;1280.7100000;1281.4100000;22380865
RTSI;5;05/06/20;11:45;1281.4600000;1283.3000000;1280.7800000;1282.7100000;13511483
RTSI;5;05/06/20;11:50;1282.7200000;1282.7400000;1279.5600000;1279.5600000;11711435
RTSI;5;05/06/20;11:55;1279.6100000;1280.9800000;1279.4100000;1279.7900000;11867501
RTSI;5;05/06/20;12:00;1279.7200000;1280.9300000;1278.8200000;1278.9100000;9645511
RTSI;5;05/06/20;12:05;1278.9100000;1279.9700000;1278.0300000;1278.0300000;12377782
RTSI;5;05/06/20;12:10;1278.1300000;1281.1200000;1277.8300000;1279.9600000;13113955
RTSI;5;05/06/20;12:15;1279.9500000;1281.2400000;1279.2500000;1279.3000000;8084582
RTSI;5;05/06/20;12:20;1279.2200000;1279.2300000;1276.2200000;1276.2200000;13100632
RTSI;5;05/06/20;12:25;1276.2200000;1276.3900000;1274.9000000;1275.0100000;11803491
RTSI;5;05/06/20;12:30;1274.9700000;1275.1000000;1270.8500000;1271.0800000;13866408
RTSI;5;05/06/20;12:35;1271.0700000;1271.1200000;1268.1200000;1269.4500000;23162977
RTSI;5;05/06/20;12:40;1269.5100000;1272.1400000;1269.4400000;1271.7100000;12889067
RTSI;5;05/06/20;12:45;1271.7200000;1272.5700000;1270.7000000;1271.7300000;9427201
RTSI;5;05/06/20;12:50;1271.8300000;1273.7700000;1271.7400000;1273.0900000;10332846
RTSI;5;05/06/20;12:55;1273.0800000;1275.0000000;1273.0600000;1274.7800000;7739967
RTSI;5;05/06/20;13:00;1274.8000000;1275.2600000;1271.7000000;1271.7000000;6272769
RTSI;5;05/06/20;13:05;1271.6300000;1273.0500000;1270.5600000;1270.5600000;7339641
RTSI;5;05/06/20;13:10;1270.5800000;1274.3200000;1270.4200000;1273.4900000;10336617
RTSI;5;05/06/20;13:15;1273.4800000;1274.0400000;1270.5800000;1270.8300000;6825571
RTSI;5;05/06/20;13:20;1270.8600000;1271.6500000;1270.1200000;1271.4100000;5130017
RTSI;5;05/06/20;13:25;1271.4100000;1271.7200000;1270.3300000;1270.3300000;4860248
RTSI;5;05/06/20;13:30;1270.3400000;1270.3400000;1268.7900000;1270.0300000;8367779
RTSI;5;05/06/20;13:35;1270.0300000;1271.8100000;1270.0300000;1271.3800000;5721401
RTSI;5;05/06/20;13:40;1271.4000000;1271.4000000;1270.3800000;1270.3900000;4109023
RTSI;5;05/06/20;13:45;1270.3900000;1270.8300000;1269.6200000;1270.1200000;4846289
RTSI;5;05/06/20;13:50;1270.1000000;1272.1100000;1270.1000000;1272.1000000;4530853
RTSI;5;05/06/20;13:55;1272.2100000;1273.5500000;1271.7700000;1271.9700000;5744293
RTSI;5;05/06/20;14:00;1271.9100000;1272.4800000;1271.8600000;1272.3200000;4628863
RTSI;5;05/06/20;14:05;1272.3200000;1273.8800000;1271.9700000;1273.7900000;6234128
RTSI;5;05/06/20;14:10;1273.8300000;1274.7500000;1273.2600000;1274.7400000;5427810
RTSI;5;05/06/20;14:15;1274.7500000;1276.2300000;1274.7000000;1274.8100000;7816030
RTSI;5;05/06/20;14:20;1274.7800000;1275.1700000;1273.1000000;1273.7800000;6604665
RTSI;5;05/06/20;14:25;1273.6800000;1275.1400000;1273.5300000;1274.3400000;9605183
RTSI;5;05/06/20;14:30;1274.3500000;1274.9200000;1273.8300000;1274.3700000;13410326
RTSI;5;05/06/20;14:35;1274.5900000;1275.8200000;1273.6500000;1274.7400000;28723891
RTSI;5;05/06/20;14:40;1274.8100000;1276.8100000;1274.5900000;1276.0800000;12893399
RTSI;5;05/06/20;14:45;1276.0700000;1277.4800000;1275.6400000;1277.2400000;9764434
RTSI;5;05/06/20;14:50;1277.1800000;1277.1900000;1275.0500000;1275.5900000;7139184
RTSI;5;05/06/20;14:55;1275.5600000;1275.9800000;1274.9600000;1275.8100000;8038944
RTSI;5;05/06/20;15:00;1275.7300000;1275.8800000;1274.6200000;1275.3700000;5195295
RTSI;5;05/06/20;15:05;1275.4000000;1275.9600000;1274.2200000;1274.2500000;9538605
RTSI;5;05/06/20;15:10;1274.2500000;1274.6200000;1273.8200000;1274.0700000;11409254
RTSI;5;05/06/20;15:15;1274.0400000;1274.4700000;1272.2400000;1274.0800000;10182524
RTSI;5;05/06/20;15:20;1274.0000000;1275.3800000;1273.9700000;1275.2800000;7880130
RTSI;5;05/06/20;15:25;1275.2200000;1276.8100000;1275.1900000;1276.7300000;9975625
RTSI;5;05/06/20;15:30;1276.7000000;1282.8600000;1276.7000000;1282.8600000;34020259
RTSI;5;05/06/20;15:35;1283.0600000;1287.1900000;1282.6200000;1287.0200000;30428709
RTSI;5;05/06/20;15:40;1286.9300000;1287.8200000;1282.5900000;1282.5900000;25629997
RTSI;5;05/06/20;15:45;1282.4400000;1283.6800000;1281.9500000;1281.9500000;14477900
RTSI;5;05/06/20;15:50;1281.9700000;1284.2200000;1281.2800000;1283.3400000;13669746
RTSI;5;05/06/20;15:55;1283.4700000;1284.9600000;1283.2700000;1284.7800000;11104705
RTSI;5;05/06/20;16:00;1284.8500000;1287.7700000;1284.8500000;1286.5400000;19387066
RTSI;5;05/06/20;16:05;1286.4800000;1287.4600000;1285.5400000;1285.5400000;12932725
RTSI;5;05/06/20;16:10;1285.5100000;1286.2100000;1284.3400000;1286.0300000;10977038
